created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
2020-07-21 17:00:42,Uganda,42,188,Uganda,,2,Sameriethio,#Uganda,"RT @AmanuelYinga: It’s time for all #NileBasinCountries #Burundi #DRCongo #Eritrea #Kenya #Rwanda, #South_Sudan #Tanzania #Uganda #Ethiopia…",,,,,
2020-07-21 17:00:37,Uganda,1254,1260,Uganda,,0,smordeEl123El,#Uganda,#Uganda 's  president #Museveni  fires top #ElectoralCommission bosses towards the #2021 election. #KOT #UOT,,,,,
2020-07-21 17:00:20,Uganda,2322,247,Uganda,Africa,0,netbuzzafrica,#Uganda,Many countries in sub-Saharan Africa have made vaccination &amp,,,,,
2020-07-21 17:00:04,Uganda,3450,1680,Uganda,"Twin Cities, Minnesota",0,TwinCitiesMomCo,#Uganda,Raising Children in Unfamiliar Territory: My Experience &amp,,,,,
2020-07-21 16:58:04,Uganda,340608,453,Uganda,Uganda,9,observerug,#Uganda,"Boda bodas issued #COVID19 standard operating procedures. All riders, passengers shall at all times wear a face mask covering the nose and mouth. Riders are required to regularly disinfect their motorcycles and their jackets  https://t.co/sGfgA1UCMh #lockdown #Uganda https://t.co/qOVv7gKwxs",,,,,
2020-07-21 16:56:40,Uganda,661,2018,Uganda,Africa,3,centepay_,#Uganda,RT @IndulgentUM: Great work team today with activating CentEPay @centepay_  keep up the spirit #Marketing #marketresearch #brand building i…,,,,,
2020-07-21 16:55:43,Uganda,1190,1178,Uganda,"Birmingham, England",2,Eloise_Btd,#Uganda,RT @Eloise_Btd: Check out the @psa_ecn virtual conference! I'm presenting a paper on the functions of #opposition parties in African hybrid…,,,,,
2020-07-21 16:54:10,Uganda,447,669,Uganda,"Kampala, Uganda",3,umar_sebyala,#Uganda,RT @Blockchain_ABU: @CeloOrg Uganda is hosting a Powerhouse of Uganda Crypto at 19:30 GMT+3 Join here: https://t.co/h9syvtBHX9 with @noryo…,,,,,
2020-07-21 16:53:32,Uganda,71,393,Uganda,"Kampala, Uganda",0,SsembuyaTimothy,#Uganda,@KagutaMuseveni My address to the nation on the  #COVID19 pandemic situation and other related issues will be broadcast live on all TV and radio stations. #M7Address. #UgandaDecides2021  #Uganda  #Museveni https://t.co/TsSePZxS3F,,,,,
2020-07-21 16:53:15,Uganda,1855,3245,Uganda,,3,BikoIntellect,#Uganda,RT @Farah_Pandith: What a read...re #IdiAmin coup in 1971 #Uganda  What will eventually be declassified and released about this period of t…,,,,,
2020-07-21 16:51:41,Uganda,4185,269,Uganda,,0,Steve_RF,#Uganda,Shortly ...  #M7Address #Uganda,,,,,
2020-07-21 16:50:41,Uganda,1813,1891,Uganda,"Kampala, Uganda",6,SandraBwengye,#Uganda,RT @kasujja: Best male vocalist in #Uganda is Ezekiel Mutesasira. Is he even 10?,,,,,
2020-07-21 16:49:41,Uganda,1646,1885,Uganda,,8,Princess_North1,#Uganda,RT @Gahigi2: When did Uganda last had a functional judiciary? Court cases are tried at the @StateHouseUg   If @katurebeobed  thinks #Uganda…,,,,,
2020-07-21 16:49:35,Uganda,2080,1628,Uganda,Naalya Uganda,15,JsfM10,#Uganda,"RT @kaysafi1: People Power ""hooligans"" hijacked a patrol &amp;forced @PoliceUg to take their pals to the hospital...newest brand of ""teargas"" M…",,,,,
2020-07-21 16:47:42,Uganda,128,53,Uganda,"Yaounde, Cameroon",9,SonwaDenis,#Uganda,RT @RichardMunang: A key #ClimateAction enterprise area that #youth are been structurally guided to engage in is waste-to-energy recovery w…,,,,,
2020-07-21 16:46:49,Uganda,2205,1326,Uganda,,0,ruzibukira,#Uganda,These people are desperate for change. Their only option left is #PeoplePower movement of #BobieWine #UOT #Uganda https://t.co/bvjCTmbXyQ,,,,,
2020-07-21 16:46:23,Uganda,190,165,Uganda,kampala,3,MunaabaDouglas1,#Uganda,RT @256_DOP: APPRECIATION TWEET  Create customized t-shirts includes tshirt printing and free delivery in Kampala. Call or WhatsApp 0787822…,,,,,
2020-07-21 16:46:10,Uganda,811,298,Uganda,"Brussel, België",1,SAIBI2001,#Uganda,"Even though the perpetrators were punished, the situation escalated into #violence. Three #boys aged 16, 17 and 18 were #killed, seven others were wounded, and some 280 shelters were set ablaze. #Uganda #Refugees https://t.co/9Qew819gEd",,,,,
2020-07-21 16:46:08,Uganda,1253,1569,Uganda,"Himachal Pradesh, India",2,JitenderRaghuv4,#Uganda,RT @MildredMcute: Miraa driver beaten up by 'Nduthi Nation' for allegedly causing accident along road in Kirinyaga County. #OnlineExamsKeny…,,,,,
2020-07-21 16:44:33,Uganda,190,165,Uganda,kampala,3,MunaabaDouglas1,#Uganda,RT @256_DOP: APPRECIATION TWEET   Create customized t-shirts includes tshirt printing and free delivery in Kampala. Call or WhatsApp 078782…,,,,,
2020-07-21 16:44:20,Uganda,539,596,Uganda,Uganda,0,nuelbusinge,#Uganda,Hardworlers #kampala #Uganda #UgandansWorking #Streetphotography https://t.co/4cGFvW72Pn,,,,,
2020-07-21 16:43:38,Uganda,384,170,Uganda,,8,Gasana45957520,#Uganda,RT @Gahigi2: When did Uganda last had a functional judiciary? Court cases are tried at the @StateHouseUg   If @katurebeobed  thinks #Uganda…,,,,,
2020-07-21 16:39:57,Uganda,1866,3243,Uganda,UAE ,15,MaamaafricaK,#Uganda,"RT @kaysafi1: People Power ""hooligans"" hijacked a patrol &amp;forced @PoliceUg to take their pals to the hospital...newest brand of ""teargas"" M…",,,,,
2020-07-21 16:39:18,Uganda,539,596,Uganda,Uganda,0,nuelbusinge,#Uganda,Hard workers  #kampala #Uganda #UgandansWorking #candidshot https://t.co/nWqBitfQm7,,,,,
2020-07-21 16:36:04,Uganda,5029,3412,Uganda,"Kampala, Uganda ",0,iam_anthoma,#Uganda,Man united fans where are you all??? Comment hi we want to follow you now  #makeuptutorial #musician #kampala #uganda #picoftheday #photography #photooftheday #anthoma #loveyourself #love https://t.co/a35Wlq9EQ0,,,,,
2020-07-21 16:35:21,Uganda,150,1613,Uganda,"Kampala, Uganda",15,TonnyFredrick,#Uganda,"RT @kaysafi1: People Power ""hooligans"" hijacked a patrol &amp;forced @PoliceUg to take their pals to the hospital...newest brand of ""teargas"" M…",,,,,
2020-07-21 16:34:29,Uganda,534,981,Uganda,"Kampala, Uganda",3,IncredibleEin,#Uganda,RT @pearlsafarisug: In case you were wondering where you can go in #Masaka   #Uganda #PearlSafarisUg,,,,,
2020-07-21 16:34:13,Uganda,12226,919,Uganda,"Kampala, Uganda",2,UKinUganda,#Uganda,#UKAid is funding radio lessons to keep 1.3 million children across #Uganda learning during #COVID19. Through the #SESIL programme so far 507 new lessons on literacy and numeracy for lower primary have been broadcast across 18 radio stations in 11 languages. #UKaid https://t.co/WsvCbNE4FY,,,,,
2020-07-21 16:32:54,Uganda,2535,1265,Uganda,Freetown,30,IvorAdrian,#Uganda,"RT @AdeolaFayehun: Ugandans, please help us explain something. How can the number of recovered cases be more than confirmed cases? 🤔 Especi…",,,,,
2020-07-21 16:31:16,Uganda,10217,7102,Uganda,"Juba, South Sudan ",1,That_Junubi,#Uganda,RT @waxbarashoo: Call For Applications: African Union Youth Volunteer Corps 2020 (Fully Funded) #somalia #africa #kenya #uganda #africanyou…,,,,,
2020-07-21 16:31:14,Uganda,6232,6601,Uganda,omuka,2,bin_oshabe,#Uganda,RT @gsrour: Time sure does fly! Eight years ago we had a couple visitors stop by @BldgTomorrow #Uganda. Since @BillClinton &amp,,,,,
2020-07-21 16:30:02,Uganda,5,65,Uganda,,5,John77764498,#Uganda,"RT @PATHadvocacy: Social media is a powerful tool for spreading messages, yet it also risks the spread of misinformation. In #Uganda, @Mino…",,,,,
2020-07-21 16:26:31,Uganda,151,2289,Uganda,"Kampala, Uganda",2,HMV_SMACK,#Uganda,RT @HMV_SMACK: ...Kept our secrets. As Friends.              ' BLOOD BROTHERS? '     Probably. Maybe. Who knows?      #OldBoyThoughts #Ugan…,,,,,
2020-07-21 16:26:21,Uganda,234,210,Uganda,"Los Angeles, CA",50,GraingerMarcos,#Uganda,RT @allimadi: I write with tears. Earlier today I thought of my sister @ballimadi #Uganda freedomfighter who passed in April &amp,,,,,
2020-07-21 16:26:21,Uganda,151,2289,Uganda,"Kampala, Uganda",2,HMV_SMACK,#Uganda,"RT @HMV_SMACK: ....I will get ready for yesterday, tomorrow.   #OldBoyThoughts @SMACKOBA @SMACKOBA100 #Uganda",,,,,
2020-07-21 16:26:16,Uganda,151,2289,Uganda,"Kampala, Uganda",4,HMV_SMACK,#Uganda,"RT @HMV_SMACK: ...So we beat on the boats against the currents, borne back ceaselessly into the past. Rest in Peace OBs.  #OldBoyThoughts #…",,,,,
2020-07-21 16:26:11,Uganda,151,2289,Uganda,"Kampala, Uganda",2,HMV_SMACK,#Uganda,RT @HMV_SMACK: ...We found expression of our inner selves through the pearly times and teachings in the school chapel.   Who could forget L…,,,,,
2020-07-21 16:26:05,Uganda,151,2289,Uganda,"Kampala, Uganda",2,HMV_SMACK,#Uganda,RT @HMV_SMACK: ...Make friends now. You may need them someday. #OldBoyThoughts @SMACKOBA @SMACKOBA #Uganda https://t.co/GGkaIoGY3H,,,,,
2020-07-21 16:25:46,Uganda,92,244,Uganda,,15,Retiredsparknan,#Uganda,"RT @kaysafi1: People Power ""hooligans"" hijacked a patrol &amp;forced @PoliceUg to take their pals to the hospital...newest brand of ""teargas"" M…",,,,,
2020-07-21 16:24:05,Uganda,167,603,Uganda,Canada,1,Oshiers,#Uganda,"RT @PilotLightFund: “#Sustainable #development in #agriculture would ensure that the economic, social, environmental and cultural needs of…",,,,,
2020-07-21 16:21:59,Uganda,155,247,Uganda,,15,JpNyange,#Uganda,"RT @araoameny: Join me on Friday for an interview with scholar, activist &amp; candidate for Kampala Woman Member of Parliament, Dr. Stella Nya…",,,,,
2020-07-21 16:21:55,Uganda,792,1340,Uganda,"Kampala, Uganda",9,BreathUganda,#Uganda,"RT @BrianUgTraveler: The Finest People from Karamoja Land in #Uganda, Full Of Happiness and Love   #VisitUgandaTomorrow #RestartTourism htt…",,,,,
2020-07-21 16:21:35,Uganda,546,438,Uganda,"Kampala, Uganda",15,KaweesaRogers,#Uganda,"RT @kaysafi1: People Power ""hooligans"" hijacked a patrol &amp;forced @PoliceUg to take their pals to the hospital...newest brand of ""teargas"" M…",,,,,
2020-07-21 16:19:39,Uganda,63,456,Uganda,"Washington, DC",10,katyvickland,#Uganda,"RT @youngafricawks: Join the #YoungAfricaWorks launch in #Uganda this Thursday, 23rd July from 2.30 - 4.30pm EAT to learn about how @Master…",,,,,
2020-07-21 16:17:38,Uganda,995,1395,Uganda,Kenya,0,PaulONsafari,#Uganda,"A batwa man from Bwindi forest, Uganda, smoking his pipe, which was lit with a fire made from rubbing sticks. The Batwa were original inhabitants of this forest #batwa #bwindiforest #Uganda #culturalphotography #learnthetribes #pearlofafrica https://t.co/QWaLKPetbV",,,,,
2020-07-21 16:16:07,Uganda,2879,2691,Uganda,Uganda,3,PatonsOcira,#Uganda,RT @IndulgentUM: Great work team today with activating CentEPay @centepay_  keep up the spirit #Marketing #marketresearch #brand building i…,,,,,
2020-07-19 05:52:21,Uganda,1423,70,Uganda,Uganda,0,AaronAinomugis3,#Uganda,"The Electoral Commission will procure sanitizers and temperature guns to combat the spread of coronavirus on polling day at the 34,344 polling stations across the country. #Uganda #UgandaDecides2021 #VisitUgandaTomorrow https://t.co/m2ZnB7QP0g",,,,,
2020-07-19 05:52:08,Uganda,993,1753,Uganda,"Kampala, Uganda, Africa",231,2011OUNDO,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:51:54,Uganda,317,442,Uganda,East Africa,231,joannejojo31,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:51:49,Uganda,2189,3710,Uganda,"Kampala, Uganda",231,CharlesCharl4,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:50:23,Uganda,10808,714,Uganda,,231,IthilebuRobert,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:49:48,Uganda,14097,2721,Uganda,Home 🏠,231,Chrismorris256,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:49:30,Uganda,1043,2006,Uganda,Uganda,231,brian6m,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:49:18,Uganda,680,82,Uganda,,2,lilimobeth,#Uganda,"#Uganda; this video was made in response to Ambassador Zaake Kibedi's lies about Ugandans who are stranded in the UAE. Some Ugandans in the UAE are sleeping under trees for weeks now--they approached the Ugandan embassy for help, but were neglected. See video below https://t.co/TuTqf9CHS5",,,,,
2020-07-19 05:49:02,Uganda,378,486,Uganda,"Kampala, Uganda",0,elijah_kakuru,#Uganda,It’s now more than two weeks since President @MagufuliJP re-opened schools in #Tanzania  Dear president @KagutaMuseveni of #Uganda re-open our schools coz the risk of keeping schools closed is far more harmful than re-opening them  Yours House Boy https://t.co/fKIO8yzI2i,,,,,
2020-07-19 05:48:04,Uganda,337,1318,Uganda,"Kampala, Uganda",231,LukendeNnumba,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:47:41,Uganda,1760,1224,Uganda,"NARO, Uganda",8,FarmerBirungi,#Uganda,RT @BarbaraZawedde: #fertigation is a technology @MukonoZardi has identified for adaptive research and promotion in #Uganda.   It is increa…,,,,,
2020-07-19 05:46:45,Uganda,78,583,Uganda,"Kampala, Uganda",0,dharmalieyahoo1,#Uganda,Best programming this Sunday 8:30am - Power of Prophecy #Tanzania 🇹🇿 @eastafricatv 9:00am - Power of Prophecy #Kenya 🇰🇪 @ntvkenya 11:50am - Power of Prophecy #Uganda 🇺🇬 @ntvuganda Stream live: https://t.co/l6M8PGxt8g This is testimony of Jesus! #ProphetElvisMbonye https://t.co/CRtVRiOn4G,,,,,
2020-07-19 05:46:06,Uganda,108,234,Uganda,,231,Tweetyb74282390,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:42:25,Uganda,3063,1606,Uganda,Entebbe ,231,hillaryfaithcr1,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:41:33,Uganda,2395,2409,Uganda,S.Africa,231,JuliusMalemaSon,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:41:26,Uganda,2645,1982,Uganda,"Uganda, Pearl of Africa ",231,RichardWambuga,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:39:53,Uganda,8833,143,Uganda,"Kampala, Uganda, Inquiries~",3,NIRA_Ug,#Uganda,"RT @ChimpReports: 7 Million NINs, 370,000 National IDs Printed for Learners Registered by NIRA #ChimpReportsNews #UgandaNews #Uganda #Featu…",,,,,
2020-07-19 05:38:57,Uganda,40498,5052,Uganda,Looking for some ka money,231,genoeric1,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:37:57,Uganda,42079,26291,Uganda,East Africa ,231,solomonkibz,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:37:42,Uganda,16896,6317,Uganda,"Kiruhura, Uganda",231,kadobamosesUG,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:37:18,Uganda,980,844,Uganda,"Kampala, Uganda",231,vambebe,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:33:07,Uganda,1423,70,Uganda,Uganda,0,AaronAinomugis3,#Uganda,#Uganda #UgandaDecides2021  A section of National Resistance Movement @NRMOnline  members in Sheema Municipality divided over Elioda Tumwesigye and Dickson Kateshumbwa's MP candidature. https://t.co/40gdtBUagm,,,,,
2020-07-19 05:33:03,Uganda,2189,859,Uganda,,0,Innocentt_T,#Uganda,If exploiting a pandemic in #Uganda were persons. smh #COVID19 https://t.co/Pbsg0nBUUH,,,,,
2020-07-19 05:32:23,Uganda,15,74,Uganda,,9,polo72818372,#Uganda,"RT @TheJuneKid: Y'all adrenaline junkies, have you added abseiling Sipi falls on your bucket list?? Coz I bet it's worth it.   📍Kapchorwa.…",,,,,
2020-07-19 05:30:10,Uganda,168,269,Uganda,,148,charleselra,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 05:27:48,Uganda,684,802,Uganda,"Kampala, Uganda",6,BakulumpagiC,#Uganda,"RT @lilimobeth: #Uganda; some good information about neutralizing tear gas. @BusuulwaMuyomba, great job! Carry bottles with a baking soda &amp;…",,,,,
2020-07-19 05:26:44,Uganda,541,404,Uganda,"Kampala, Uganda",0,PapaMuli,#Uganda,Lockdown in #Uganda I think it's time we open the economy https://t.co/hAkokACfSl,,,,,
2020-07-19 05:26:07,Uganda,1281,976,Uganda,"Kampala, Uganda",231,grenadine_pink,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 05:20:23,Uganda,3495,4999,Uganda,Kampala,2,RashidQuinn,#Uganda,RT @ForumForIdeas: President Museveni is set to address the Nation this Tuesday 21/July/2020 on matters related to COVID 19 and lifting the…,,,,,
2020-07-19 05:18:47,Uganda,287,1304,Uganda,,4,LeonardNdolima4,#Uganda,"RT @ApolloSmile: What does President @PaulKagame want from Zambian President @EdgarCLungu ? After attacking #Tanzania, #Burundi,#Uganda, #S…",,,,,
2020-07-19 05:16:56,Uganda,680,82,Uganda,,231,lilimobeth,#Uganda,"#Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on the arm to hospital. He was murdered by the police and in a bid to cover up, they forced the family to bury him.  See the 2 screenshots for more information ⬇️ https://t.co/ayUq3gcC1y",,,,,
